fname,fold,epochs,loss,acc,bal_acc,auprc,auroc,val_loss,val_acc,val_bal_acc,val_auprc,val_auroc
c02x - AD - Astro,0,129,0.09008460491895676,0.9695122241973877,0.9687651331719128,0.9993743493204408,0.9988700564971752,1.0549077987670898,0.30434781312942505,0.175,0.8475348447655455,0.25
c02x - AD - Astro,1,100,0.09918959438800812,0.9797297120094299,0.9733589087809037,0.9993269583807944,0.9985080988917306,1.1132582426071167,0.4615384638309479,0.4008152173913043,0.5575953571008092,0.36141304347826086
c02x - AD - Astro,2,101,0.07956899702548981,0.9857142567634583,0.9787234042553192,0.9999999999999999,1.0,0.875946044921875,0.6170212626457214,0.5239583333333333,0.7145270733647786,0.5
c02x - AD - Astro,3,105,0.07093062251806259,0.9791666865348816,0.985,0.9994059017666472,0.9986363636363637,1.3103049993515015,0.4651162922382355,0.4622222222222222,0.545074649999238,0.44444444444444453
c02x - AD - Astro,4,103,0.08002563565969467,0.9736841917037964,0.9753846153846153,0.9992247796208192,0.9984615384615385,0.938791036605835,0.6000000238418579,0.6,0.7920909245559709,0.612
c02x - AD - Endo,0,146,0.14395375549793243,0.9652777910232544,0.968588015757827,0.999154338359233,0.9985486211901307,0.752476155757904,0.59375,0.6255411255411256,0.7328799700632533,0.5497835497835497
c02x - AD - Endo,1,102,0.06339490413665771,0.9928057789802551,0.9943181818181819,0.9998723186925433,0.999777183600713,1.087994933128357,0.4864864945411682,0.41025641025641024,0.6422421626800008,0.42948717948717946
c02x - AD - Endo,2,111,0.13601547479629517,0.9632353186607361,0.9667441860465116,0.9986676279072366,0.9976744186046511,0.8063480257987976,0.4749999940395355,0.49725274725274726,0.6377879584883749,0.4285714285714286
c02x - AD - Endo,3,100,0.0919594019651413,0.9931507110595703,0.9947368421052631,0.999890350877193,0.9997936016511868,0.886443018913269,0.5,0.4683257918552036,0.6981537364987243,0.5248868778280543
c02x - AD - Endo,4,102,0.09904777258634567,0.9928057789802551,0.9901960784313726,0.9994804346446575,0.999108734402852,0.8490312695503235,0.5945945978164673,0.47596153846153844,0.6452876466565584,0.46474358974358976
c02x - AD - EN_L3_5_IT_1,0,149,0.11276224255561829,0.966292142868042,0.9625893232450609,0.9982848837958274,0.9966372425388819,0.6576072573661804,0.6170212626457214,0.497737556561086,0.8469247847795793,0.658371040723982
c02x - AD - EN_L3_5_IT_1,1,106,0.09066497534513474,0.9725274443626404,0.9704561403508771,0.9993009175934909,0.9984561403508773,0.8458532094955444,0.604651153087616,0.5712669683257918,0.67948766132498,0.5316742081447964
c02x - AD - EN_L3_5_IT_1,2,109,0.07928670197725296,0.9725274443626404,0.9652777777777777,0.9988678610284232,0.9974489795918366,0.9447472095489502,0.6511628031730652,0.6222222222222222,0.746890886565043,0.6533333333333333
c02x - AD - EN_L3_5_IT_1,3,109,0.11813893169164658,0.9621621370315552,0.9559588862867552,0.9978208963944213,0.9958365860005204,0.9853475093841553,0.6499999761581421,0.47648902821316613,0.6902537142610703,0.41379310344827586
c02x - AD - EN_L3_5_IT_1,4,103,0.0815005674958229,0.9768785834312439,0.9701903062741599,0.9992273272897714,0.9985132322331252,1.3975149393081665,0.6346153616905212,0.4657657657657658,0.6378609618159182,0.3639639639639639
c02x - AD - EN_L3_5_IT_3,0,102,0.18088333308696747,0.9322034120559692,0.9324786324786325,0.9960585558830256,0.9921652421652423,1.4379079341888428,0.4047619104385376,0.39702517162471396,0.4767119741924779,0.36613272311212813
c02x - AD - EN_L3_5_IT_3,1,116,0.07817278802394867,0.9772727489471436,0.9759003149390661,0.9991813275229078,0.998630699712447,0.9785891771316528,0.39534884691238403,0.4274193548387097,0.6834322725058578,0.44892473118279563
c02x - AD - EN_L3_5_IT_3,2,117,0.10786702483892441,0.977011501789093,0.9754410726887791,0.9986795197165765,0.997741707833451,0.9066556692123413,0.6666666865348816,0.5034562211981567,0.5853701231874522,0.32258064516129037
c02x - AD - EN_L3_5_IT_3,3,101,0.0850474163889885,0.9704142212867737,0.9664606572203799,0.9988763905736143,0.9980403979499548,1.0388530492782593,0.5400000214576721,0.4518716577540107,0.7260600525004328,0.5008912655971479
c02x - AD - EN_L3_5_IT_3,4,105,0.13315428793430328,0.9777777791023254,0.9792236194641881,0.9989756513092005,0.9979496992892292,0.9961038827896118,0.43589743971824646,0.45320855614973266,0.498579261363392,0.38235294117647056
c02x - AD - EN_L5_ET,0,117,0.12593893706798553,0.9399999976158142,0.9461958806221101,0.9981170279544009,0.9970575872215216,0.9653033018112183,0.5925925970077515,0.5941176470588235,0.7923526943684435,0.6
c02x - AD - EN_L5_ET,1,112,0.09582950919866562,0.970588207244873,0.975,1.0,1.0,0.9094904661178589,0.6000000238418579,0.46031746031746035,0.755903640917943,0.46825396825396826
c02x - AD - EN_L5_ET,2,103,0.1649128794670105,0.9611650705337524,0.9637592137592138,0.9977698706893224,0.9959049959049959,0.8328408598899841,0.6666666865348816,0.6666666666666666,0.6833331292890117,0.6666666666666666
c02x - AD - EN_L5_ET,3,101,0.20613425970077515,0.9134615659713745,0.924312814556717,0.9942278276256282,0.9907084785133565,1.0256364345550537,0.5652173757553101,0.55,0.6965815084468334,0.6
c02x - AD - EN_L5_ET,4,103,0.09692402184009552,0.9797979593276978,0.9784219703574543,0.9997439836149513,0.9995640802092416,1.1792044639587402,0.5357142686843872,0.5208333333333334,0.6859541622593093,0.5364583333333334
c02x - AD - EN_L6B,0,100,0.1349964141845703,0.9626865386962891,0.9565908535094155,0.9978859542635433,0.9960870628515529,0.8427560925483704,0.3333333432674408,0.2987012987012987,0.6980466428995842,0.42857142857142855
c02x - AD - EN_L6B,1,107,0.10684024542570114,0.9739130139350891,0.9625,0.9980735495912135,0.9963333333333334,1.0285872220993042,0.5675675868988037,0.5124223602484472,0.7037651848078464,0.546583850931677
c02x - AD - EN_L6B,2,103,0.11303120851516724,0.9508196711540222,0.9425685425685426,0.9983719903633324,0.9971139971139971,1.1401264667510986,0.6000000238418579,0.49206349206349204,0.7184474103972625,0.4708994708994709
c02x - AD - EN_L6B,3,134,0.20417703688144684,0.9327731132507324,0.9308544303797468,0.9920111583783812,0.9848101265822785,0.7223713397979736,0.5757575631141663,0.575187969924812,0.66449674698037,0.5676691729323309
c02x - AD - EN_L6B,4,119,0.10535477846860886,0.9830508232116699,0.9772727272727273,0.9989112165518076,0.9981572481572482,0.916840672492981,0.5882353186607361,0.5916666666666667,0.7566430518212837,0.5375
c02x - AD - EN_L6_CT,0,100,0.14976027607917786,0.9347826242446899,0.9362701252236136,0.9954585676369521,0.9923971377459749,0.8790635466575623,0.5135135054588318,0.5108695652173914,0.6628454045056895,0.5031055900621119
c02x - AD - EN_L6_CT,1,100,0.11947958916425705,0.9710144996643066,0.9729545454545454,0.9989680225236255,0.9981818181818182,0.8166350722312927,0.5675675868988037,0.5074404761904762,0.6418806926462168,0.5684523809523809
c02x - AD - EN_L6_CT,2,100,0.0634869858622551,0.9929078221321106,0.9905660377358491,0.9998723186925433,0.9997855917667239,1.0109561681747437,0.6176470518112183,0.5732600732600732,0.667568842321016,0.6043956043956045
c02x - AD - EN_L6_CT,3,130,0.049392879009246826,0.985401451587677,0.984502262443439,0.9997247927898929,0.9995475113122172,0.9520400166511536,0.6052631735801697,0.5386904761904762,0.7166950042676087,0.5773809523809523
c02x - AD - EN_L6_CT,4,100,0.09408342838287354,0.9726027250289917,0.974374137591169,0.9993699790306585,0.9990143899073527,1.4094414710998535,0.4137931168079376,0.3611111111111111,0.6384232871828531,0.35
c02x - AD - EN_L6_IT_1,0,100,0.087956003844738,0.9673202633857727,0.9654368932038835,0.9989596484118053,0.9978640776699028,1.1847705841064453,0.44736841320991516,0.4361111111111111,0.4517961153963179,0.38888888888888895
c02x - AD - EN_L6_IT_1,1,101,0.1100107803940773,0.9624999761581421,0.9632488672596073,0.9984902918798211,0.9973149857358617,1.0014307498931885,0.4193548262119293,0.5580808080808081,0.7587605355609921,0.5959595959595959
c02x - AD - EN_L6_IT_1,2,102,0.09660863876342773,0.9668874144554138,0.9660175639557083,0.9990529891412403,0.9982817869415808,0.8626142144203186,0.6499999761581421,0.5824175824175825,0.6489405028624539,0.5576923076923077
c02x - AD - EN_L6_IT_1,3,116,0.07280667871236801,0.9718309640884399,0.9737179487179487,0.9988495607341281,0.9980769230769231,0.8081526160240173,0.4693877696990967,0.509469696969697,0.6957354020389839,0.5757575757575757
c02x - AD - EN_L6_IT_1,4,101,0.09435314685106277,0.9683544039726257,0.9676046552023623,0.9977016755245831,0.9961785652249435,0.8553613424301147,0.5151515007019043,0.4772727272727273,0.623807070300908,0.4628099173553719
c02x - AD - EN_L6_IT_2,0,124,0.08343394845724106,0.9677419066429138,0.9761904761904762,0.9996397068292928,0.9992380952380953,0.8006221652030945,0.6666666865348816,0.6742788461538461,0.8540093884647991,0.6826923076923077
c02x - AD - EN_L6_IT_2,1,100,0.1032184362411499,0.9698795080184937,0.978448275862069,0.9993477783581555,0.998448275862069,1.3232100009918213,0.5,0.4633699633699634,0.6206923495739878,0.46153846153846156
c02x - AD - EN_L6_IT_2,2,102,0.1248948872089386,0.9814814925193787,0.9861111111111112,0.999095030485286,0.9981138545953361,0.838498055934906,0.2368421107530594,0.3467432950191571,0.7309826944080285,0.47126436781609193
c02x - AD - EN_L6_IT_2,3,100,0.10929147154092789,0.9738562107086182,0.9811320754716981,0.9994684028165777,0.9987956643918106,1.0942789316177368,0.5106382966041565,0.5383064516129032,0.6664503426237754,0.5342741935483871
c02x - AD - EN_L6_IT_2,4,162,0.31846147775650024,0.9207317233085632,0.9370987332986291,0.9972128578651278,0.993753253513795,0.6571651101112366,0.6388888955116272,0.5625,0.8458908770069172,0.6875
c02x - AD - EN_NF,0,100,0.2812131643295288,0.9166666865348816,0.9125,0.9798287385129492,0.971875,0.781170666217804,0.4000000059604645,0.625,0.8875,0.5
c02x - AD - EN_NF,1,100,0.20420442521572113,0.9696969985961914,0.975,0.9934782608695653,0.9884615384615384,1.4853266477584839,0.5,0.5,0.75,0.5625
c02x - AD - EN_NF,2,100,0.35042113065719604,0.8275862336158752,0.8210526315789474,0.967778547245306,0.9421052631578948,0.7145716547966003,0.5,0.5142857142857142,0.6655122655122655,0.5714285714285714
c02x - AD - EN_NF,3,110,0.22815483808517456,0.9117646813392639,0.9,0.9868003341687552,0.9824561403508772,1.0872381925582886,0.5714285969734192,0.55,0.71,0.5
c02x - AD - EN_NF,4,126,0.26441457867622375,0.875,0.873015873015873,0.9773108406041842,0.9682539682539683,0.7111374735832214,0.5555555820465088,0.5,0.8357142857142856,0.6666666666666667
c02x - AD - Immune,0,100,0.1431978940963745,0.9700000286102295,0.9644097222222222,0.9988677536231885,0.9978298611111112,0.8101965188980103,0.48148149251937866,0.4880952380952381,0.859089363957112,0.626984126984127
c02x - AD - Immune,1,116,0.12357046455144882,0.9615384340286255,0.9638655462184874,0.998981969599434,0.9978991596638656,0.7447219491004944,0.695652186870575,0.6208333333333333,0.8964244649922399,0.7749999999999999
c02x - AD - Immune,2,100,0.15334364771842957,0.9583333134651184,0.96875,0.9997596153846153,0.99951171875,1.0548216104507446,0.3870967626571655,0.3904761904761905,0.676366092043631,0.419047619047619
c02x - AD - Immune,3,101,0.11226679384708405,0.9801980257034302,0.9778314310798946,0.9995577424554141,0.9991220368744512,1.4786584377288818,0.4615384638309479,0.4722222222222222,0.7316240667196382,0.5763888888888888
c02x - AD - Immune,4,108,0.11870430409908295,0.9719626307487488,0.9710416666666667,0.9996467836257309,0.9991666666666666,1.142690658569336,0.20000000298023224,0.2,0.3829414591256696,0.22000000000000003
c02x - AD - IN_LAMP5_LHX6,0,105,0.10724139958620071,0.9808917045593262,0.9741379310344828,0.9992884565509419,0.998780912574016,1.167604923248291,0.5952380895614624,0.5470588235294118,0.5419258596775617,0.43058823529411766
c02x - AD - IN_LAMP5_LHX6,1,100,0.3001716732978821,0.949367105960846,0.949874686716792,0.9882778966721633,0.985296574770259,0.8007397651672363,0.5121951103210449,0.4841954022988506,0.694543264595542,0.4770114942528736
c02x - AD - IN_LAMP5_LHX6,2,100,0.19211074709892273,0.9415584206581116,0.9403313943239908,0.9955036424011925,0.9927727833597744,0.8365792036056519,0.42222222685813904,0.5414746543778801,0.7195085285712733,0.5138248847926268
c02x - AD - IN_LAMP5_LHX6,3,118,0.18096360564231873,0.9551281929016113,0.9612061206120612,0.9969539891057865,0.994059405940594,0.7803837060928345,0.4651162922382355,0.48695652173913045,0.5777626169921591,0.4804347826086957
c02x - AD - IN_LAMP5_LHX6,4,100,0.11427634209394455,0.9649122953414917,0.9623015873015872,0.9978027751794363,0.9963256907701352,1.0525527000427246,0.5,0.4583333333333333,0.6857358741404794,0.546875
c02x - AD - IN_LAMP5_RELN,0,100,0.06564637273550034,0.9800000190734863,0.9857142857142858,0.9997278747009203,0.9993650793650793,1.5117664337158203,0.53125,0.4583333333333333,0.6774215087586497,0.48333333333333334
c02x - AD - IN_LAMP5_RELN,1,100,0.13898155093193054,0.9366196990013123,0.9536082474226804,0.9969574995960462,0.993356242840779,1.4635916948318481,0.574999988079071,0.5059523809523809,0.7099412904326116,0.5148809523809524
c02x - AD - IN_LAMP5_RELN,2,100,0.13643987476825714,0.9523809552192688,0.9590721649484536,0.9962795921496825,0.9927835051546392,0.8472816944122314,0.6000000238418579,0.5892857142857142,0.8291271761206457,0.6071428571428572
c02x - AD - IN_LAMP5_RELN,3,145,0.14238284528255463,0.931506872177124,0.9443344334433443,0.9965292451614864,0.9920792079207921,0.8467980623245239,0.5833333134651184,0.5833333333333334,0.7401127519173131,0.59375
c02x - AD - IN_LAMP5_RELN,4,100,0.17618349194526672,0.9510489702224731,0.9583720930232558,0.9962094154457037,0.9911627906976743,0.7186585664749146,0.6153846383094788,0.5900000000000001,0.7547441569368815,0.5942857142857143
c02x - AD - IN_PVALB_CHC,0,105,0.08810437470674515,0.9905660152435303,0.9861111111111112,0.999387671786412,0.9988095238095238,1.1106210947036743,0.5925925970077515,0.5277777777777778,0.6633693307568211,0.45679012345679015
c02x - AD - IN_PVALB_CHC,1,100,0.06839434057474136,0.9801980257034302,0.9850746268656716,0.9995577424554141,0.9991220368744512,1.2460135221481323,0.28125,0.25757575757575757,0.569940608670362,0.2510822510822511
c02x - AD - IN_PVALB_CHC,2,100,0.15911853313446045,0.9629629850387573,0.9654135338345865,0.9980616026989,0.9962406015037594,0.7734468579292297,0.4000000059604645,0.49603174603174605,0.7578206053206054,0.48412698412698413
c02x - AD - IN_PVALB_CHC,3,100,0.19114719331264496,0.954954981803894,0.9527027027027026,0.9932046514188403,0.9886778670562454,1.4276454448699951,0.4545454680919647,0.35714285714285715,0.5035545692942862,0.22321428571428573
c02x - AD - IN_PVALB_CHC,4,100,0.11842254549264908,0.9528301954269409,0.9575452716297786,0.9980195585702354,0.9959758551307847,1.2502002716064453,0.5185185074806213,0.4529411764705883,0.6185360787616258,0.40588235294117647
c02x - AD - IN_PVALB,0,100,0.08243866264820099,0.9821428656578064,0.982059533386967,0.9995401224500997,0.9990345937248591,0.9790006279945374,0.523809552192688,0.4682352941176471,0.608353169233325,0.3694117647058824
c02x - AD - IN_PVALB,1,101,0.0761755183339119,0.9820359349250793,0.9770567027204196,0.9993740336536185,0.9986889544411669,0.9615515470504761,0.5348837375640869,0.4911111111111111,0.5988433919964372,0.5333333333333333
c02x - AD - IN_PVALB,2,119,0.09061580151319504,0.9819276928901672,0.9794730392156863,0.999244565540355,0.9987745098039216,0.9429579377174377,0.47727271914482117,0.3402777777777778,0.8132545683943209,0.4131944444444444
c02x - AD - IN_PVALB,3,101,0.16653290390968323,0.9537572264671326,0.9481259370314843,0.9976504023232811,0.9953523238380809,0.8572584390640259,0.4864864945411682,0.47515527950310554,0.5833157096722313,0.42236024844720493
c02x - AD - IN_PVALB,4,112,0.09844449907541275,0.9638554453849792,0.9557379687751488,0.9985194912789414,0.9971028488652824,0.7814587950706482,0.5,0.5241379310344827,0.7076501561660588,0.49885057471264366
c02x - AD - IN_SST,0,109,0.09592057019472122,0.9722222089767456,0.9740064446831365,0.9986352592679675,0.9972073039742213,0.7593186497688293,0.5,0.5744047619047619,0.7722477457840139,0.6577380952380952
c02x - AD - IN_SST,1,101,0.10470566898584366,0.9666666388511658,0.9699940582293523,0.9987024363535743,0.9974252327193505,1.0100069046020508,0.3125,0.3666666666666667,0.5548948212928723,0.39583333333333337
c02x - AD - IN_SST,2,102,0.0496937558054924,0.9930070042610168,0.9903846153846154,0.999514223710179,0.9991546914623838,1.8588727712631226,0.5128205418586731,0.41233766233766234,0.6322900189266857,0.3084415584415584
c02x - AD - IN_SST,3,108,0.11662518978118896,0.9781022071838379,0.9780193236714976,0.9984447780408908,0.9968599033816425,0.9508706331253052,0.4000000059604645,0.35185185185185186,0.5540638348112699,0.34156378600823045
c02x - AD - IN_SST,4,123,0.10599518567323685,0.9740259647369385,0.9757575757575758,0.9989187086096777,0.997979797979798,0.8727133274078369,0.5357142686843872,0.525,0.7290316760882786,0.50625
c02x - AD - IN_VIP,0,100,0.06649228185415268,0.9930070042610168,0.9946808510638299,0.9997783687943259,0.9995657837603126,1.3628008365631104,0.59375,0.525,0.6139206300627925,0.4666666666666667
c02x - AD - IN_VIP,1,116,0.14118973910808563,0.9666666388511658,0.9660287081339713,0.9984324770690758,0.9973205741626794,0.7174230217933655,0.7200000286102295,0.587719298245614,0.7375157352650428,0.5175438596491229
c02x - AD - IN_VIP,2,103,0.04267264902591705,0.9849624037742615,0.9883720930232558,0.9997311376761593,0.999505195447798,1.1388925313949585,0.6428571343421936,0.5714285714285714,0.7658353391938919,0.5790816326530612
c02x - AD - IN_VIP,3,104,0.11380313336849213,0.9774436354637146,0.9829545454545454,0.9985535298035297,0.996969696969697,1.0712109804153442,0.4047619104385376,0.43509615384615385,0.5722569939928273,0.4254807692307692
c02x - AD - IN_VIP,4,100,0.07168511301279068,0.9858155846595764,0.9842069892473118,0.9996580073145054,0.9993279569892474,1.208844542503357,0.529411792755127,0.45787545787545786,0.5804733987049873,0.40293040293040294
c02x - AD - Micro,0,100,0.2910199463367462,0.9790576100349426,0.9855072463768115,0.998642293631485,0.9960350013672409,0.9412224292755127,0.38297873735427856,0.5260180995475113,0.7079367391643248,0.4095022624434389
c02x - AD - Micro,1,100,0.04300881177186966,0.9897435903549194,0.993103448275862,1.0,1.0,0.7259780168533325,0.4883720874786377,0.4907407407407407,0.7162261498227243,0.5324074074074074
c02x - AD - Micro,2,102,0.05156790837645531,0.9944751262664795,0.99609375,1.0,1.0,0.9589244723320007,0.6491228342056274,0.47465034965034963,0.7647405061383941,0.46853146853146854
c02x - AD - Micro,3,100,0.0435655415058136,0.9948717951774597,0.9965034965034965,0.9999999999999999,1.0,0.855721116065979,0.604651153087616,0.5406403940886699,0.7556451832982333,0.5369458128078817
c02x - AD - Micro,4,155,0.06566288322210312,0.9736841917037964,0.9761460554371002,0.9997763832198299,0.9994669509594882,0.7162659764289856,0.5,0.5736842105263158,0.852680896394396,0.5710526315789474
c02x - AD - Oligo,0,115,0.08954549580812454,0.9736841917037964,0.9794520547945205,0.9982106433980984,0.9966588706982961,0.9180196523666382,0.27272728085517883,0.435,0.7747018723265533,0.465
c02x - AD - Oligo,1,224,0.10307770222425461,0.9824561476707458,0.9799929799929801,0.9991900035190079,0.9982449982449982,0.6230649948120117,0.6363636255264282,0.625,0.8604679074089012,0.7142857142857143
c02x - AD - Oligo,2,100,0.030944248661398888,1.0,1.0,0.9999999999999998,1.0,0.8288183212280273,0.59375,0.4916666666666667,0.6524783167024546,0.5375
c02x - AD - Oligo,3,115,0.0388684943318367,0.9834710955619812,0.9875,0.9999999999999999,1.0,0.8141658306121826,0.6153846383094788,0.5833333333333333,0.7892843188612022,0.6111111111111112
c02x - AD - Oligo,4,124,0.06031646206974983,0.975806474685669,0.9821428571428572,0.9998599439775908,0.999702380952381,0.7994737029075623,0.3913043439388275,0.42063492063492064,0.6201544929099109,0.5396825396825398
c02x - AD - OPC,0,100,0.08985500782728195,0.9881656765937805,0.9910714285714286,0.9994662854548598,0.9989035087719298,0.8484760522842407,0.5454545617103577,0.4553376906318083,0.6737586948319367,0.4727668845315903
c02x - AD - OPC,1,100,0.08207006752490997,0.9886363744735718,0.9879501574695331,0.9997505290830768,0.9995892099137341,1.048200011253357,0.37837839126586914,0.5071428571428571,0.779987181135236,0.5
c02x - AD - OPC,2,100,0.07203569263219833,0.9941520690917969,0.9957264957264957,0.9999275677241778,0.9998417220639443,1.239285945892334,0.4523809552192688,0.43636363636363634,0.46929786693292763,0.3704545454545454
c02x - AD - OPC,3,171,0.07246918231248856,0.987730085849762,0.9906542056074766,0.9991639160607816,0.9983311081441923,0.6980645656585693,0.46000000834465027,0.46875,0.7076635195759711,0.5503472222222222
c02x - AD - OPC,4,100,0.05433651804924011,0.9826589822769165,0.9829264748619587,0.9996054809215797,0.9992734670154025,0.8096932768821716,0.5249999761581421,0.5892857142857143,0.7864222493483257,0.5178571428571428
c02x - AD - PC,0,100,0.1446397751569748,0.9572649598121643,0.9537037037037037,0.9971779413433504,0.9938271604938271,0.9990366101264954,0.4545454680919647,0.385,0.7126028606319568,0.42499999999999993
c02x - AD - PC,1,109,0.14249467849731445,0.9411764740943909,0.9593023255813953,0.9979137198900967,0.9943622269203665,1.2722574472427368,0.4193548262119293,0.46818181818181814,0.669619437941457,0.5318181818181817
c02x - AD - PC,2,100,0.3162561357021332,0.9272727370262146,0.9311145510835913,0.9956638232899591,0.9903250773993808,1.144357442855835,0.5,0.5666666666666667,0.7361474343089667,0.51
c02x - AD - PC,3,130,0.14026696979999542,0.960629940032959,0.9563063063063063,0.9970128654008502,0.9927927927927929,0.9763839840888977,0.43478259444236755,0.3125,0.6992115535272,0.375
c02x - AD - PC,4,105,0.1083410307765007,0.9763779640197754,0.9835164835164836,0.9994276556776553,0.9984737484737485,1.1569421291351318,0.47826087474823,0.5125,0.6310390746687692,0.475
c02x - AD - PVM,0,100,0.11272364854812622,0.9618320465087891,0.9570155261644624,0.9986719637018993,0.9965497412305923,0.9702085852622986,0.4444444477558136,0.3904761904761905,0.6147643139280656,0.42539682539682544
c02x - AD - PVM,1,100,0.10437166690826416,0.9769230484962463,0.9831460674157304,0.9996336101612115,0.9991778569471088,1.0369333028793335,0.4864864945411682,0.45104895104895104,0.7305216450639092,0.44755244755244755
c02x - AD - PVM,2,101,0.07361026853322983,0.9849624037742615,0.9891304347826086,1.0000000000000002,1.0,1.1150081157684326,0.5,0.4644268774703557,0.6722376519706975,0.4980237154150198
